＊ 指数先物、国債先物、指数オプション、国債先物オプション、有価証券オプション順で、商品ごとに限月順で表示しております。,,,,,,,,,,,
＊ 記載されているオプション商品の「理論価格」は，当該取引日の16時までの間，J-NET取引の値幅を計算する際に用いる理論価格をいいます。,,,,,,,,,,,
銘柄コード,銘柄名称,PUT/CAL,限月,権利行使価格,清算価格,理論価格,原資産価格,ボラティリティ,金利,残日数,原資産名称
191122718,CAL_NK225_1612_22750,CAL,201612,22750,615,613,19847.58,20.5114,0.2836,380,日経225
191123018,CAL_NK225_1612_23000,CAL,201612,23000,565,562,19847.58,20.4959,0.2836,380,日経225
191123218,CAL_NK225_1612_23250,CAL,201612,23250,520,516,19847.58,20.4889,0.2836,380,日経225
191123518,CAL_NK225_1612_23500,CAL,201612,23500,475,473,19847.58,20.4843,0.2836,380,日経225
191123718,CAL_NK225_1612_23750,CAL,201612,23750,435,433,19847.58,20.4917,0.2836,380,日経225
191124018,CAL_NK225_1612_24000,CAL,201612,24000,400,397,19847.58,20.5019,0.2836,380,日経225
191124218,CAL_NK225_1612_24250,CAL,201612,24250,365,364,19847.58,20.5184,0.2836,380,日経225
141244518,CAL_NK225_1612_24500,CAL,201612,24500,335,334,19847.58,20.536,0.2836,380,日経225
191124718,CAL_NK225_1612_24750,CAL,201612,24750,310,306,19847.58,20.564,0.2836,380,日経225
142033018,CAL_NK225_1703_13000,CAL,201703,13000,6890,6883,19847.58,31.0515,0.2836,471,日経225
142033218,CAL_NK225_1703_13250,CAL,201703,13250,6660,6653,19847.58,30.4682,0.2836,471,日経225
142033518,CAL_NK225_1703_13500,CAL,201703,13500,6430,6425,19847.58,29.8905,0.2836,471,日経225
142033718,CAL_NK225_1703_13750,CAL,201703,13750,6200,6199,19847.58,29.3489,0.2836,471,日経225
142034018,CAL_NK225_1703_14000,CAL,201703,14000,5980,5975,19847.58,28.81,0.2836,471,日経225
142034218,CAL_NK225_1703_14250,CAL,201703,14250,5760,5752,19847.58,28.2946,0.2836,471,日経225
142034518,CAL_NK225_1703_14500,CAL,201703,14500,5540,5532,19847.58,27.8036,0.2836,471,日経225
142034718,CAL_NK225_1703_14750,CAL,201703,14750,5320,5314,19847.58,27.3086,0.2836,471,日経225
142035018,CAL_NK225_1703_15000,CAL,201703,15000,5100,5098,19847.58,26.8484,0.2836,471,日経225
142035218,CAL_NK225_1703_15250,CAL,201703,15250,4890,4887,19847.58,26.4203,0.2836,471,日経225
142035518,CAL_NK225_1703_15500,CAL,201703,15500,4680,4677,19847.58,25.9903,0.2836,471,日経225
142035718,CAL_NK225_1703_15750,CAL,201703,15750,4480,4471,19847.58,25.5812,0.2836,471,日経225
142036018,CAL_NK225_1703_16000,CAL,201703,16000,4270,4267,19847.58,25.1851,0.2836,471,日経225
142036218,CAL_NK225_1703_16250,CAL,201703,16250,4070,4068,19847.58,24.8139,0.2836,471,日経225
142036518,CAL_NK225_1703_16500,CAL,201703,16500,3880,3874,19847.58,24.4665,0.2836,471,日経225
142036718,CAL_NK225_1703_16750,CAL,201703,16750,3690,3683,19847.58,24.1353,0.2836,471,日経225
142037018,CAL_NK225_1703_17000,CAL,201703,17000,3500,3496,19847.58,23.8065,0.2836,471,日経225
142037218,CAL_NK225_1703_17250,CAL,201703,17250,3320,3316,19847.58,23.5153,0.2836,471,日経225
142037518,CAL_NK225_1703_17500,CAL,201703,17500,3140,3139,19847.58,23.2268,0.2836,471,日経225
142037718,CAL_NK225_1703_17750,CAL,201703,17750,2970,2967,19847.58,22.9607,0.2836,471,日経225
142038018,CAL_NK225_1703_18000,CAL,201703,18000,2810,2802,19847.58,22.712,0.2836,471,日経225
142038218,CAL_NK225_1703_18250,CAL,201703,18250,2650,2641,19847.58,22.4775,0.2836,471,日経225
142038518,CAL_NK225_1703_18500,CAL,201703,18500,2490,2487,19847.58,22.2622,0.2836,471,日経225
142038718,CAL_NK225_1703_18750,CAL,201703,18750,2340,2339,19847.58,22.0595,0.2836,471,日経225
142039018,CAL_NK225_1703_19000,CAL,201703,19000,2200,2196,19847.58,21.8761,0.2836,471,日経225
142039218,CAL_NK225_1703_19250,CAL,201703,19250,2070,2060,19847.58,21.7076,0.2836,471,日経225
142039518,CAL_NK225_1703_19500,CAL,201703,19500,1940,1931,19847.58,21.553,0.2836,471,日経225
142039718,CAL_NK225_1703_19750,CAL,201703,19750,1810,1807,19847.58,21.412,0.2836,471,日経225
142030018,CAL_NK225_1703_20000,CAL,201703,20000,1700,1690,19847.58,21.293,0.2836,471,日経225
142030218,CAL_NK225_1703_20250,CAL,201703,20250,1580,1579,19847.58,21.1804,0.2836,471,日経225
142030518,CAL_NK225_1703_20500,CAL,201703,20500,1480,1475,19847.58,21.0882,0.2836,471,日経225
142030718,CAL_NK225_1703_20750,CAL,201703,20750,1380,1376,19847.58,21.0017,0.2836,471,日経225
142031018,CAL_NK225_1703_21000,CAL,201703,21000,1290,1283,19847.58,20.929,0.2836,471,日経225
142031218,CAL_NK225_1703_21250,CAL,201703,21250,1200,1195,19847.58,20.8616,0.2836,471,日経225
142031518,CAL_NK225_1703_21500,CAL,201703,21500,1120,1112,19847.58,20.8083,0.2836,471,日経225
142031718,CAL_NK225_1703_21750,CAL,201703,21750,1040,1036,19847.58,20.7669,0.2836,471,日経225
142032018,CAL_NK225_1703_22000,CAL,201703,22000,965,964,19847.58,20.732,0.2836,471,日経225
142032218,CAL_NK225_1703_22250,CAL,201703,22250,900,896,19847.58,20.7061,0.2836,471,日経225
142032518,CAL_NK225_1703_22500,CAL,201703,22500,835,834,19847.58,20.6874,0.2836,471,日経225
142032718,CAL_NK225_1703_22750,CAL,201703,22750,780,775,19847.58,20.6741,0.2836,471,日経225
192033018,CAL_NK225_1703_23000,CAL,201703,23000,725,721,19847.58,20.6709,0.2836,471,日経225
192033218,CAL_NK225_1703_23250,CAL,201703,23250,675,670,19847.58,20.6703,0.2836,471,日経225
192033518,CAL_NK225_1703_23500,CAL,201703,23500,625,623,19847.58,20.6792,0.2836,471,日経225
192033718,CAL_NK225_1703_23750,CAL,201703,23750,580,579,19847.58,20.6875,0.2836,471,日経225
192034018,CAL_NK225_1703_24000,CAL,201703,24000,540,538,19847.58,20.705,0.2836,471,日経225
142064518,CAL_NK225_1706_4500,CAL,201706,4500,14920,14920,19847.58,53.4676,0.2836,562,日経225
142065018,CAL_NK225_1706_5000,CAL,201706,5000,14440,14440,19847.58,53.4027,0.2836,562,日経225
142065518,CAL_NK225_1706_5500,CAL,201706,5500,13970,13970,19847.58,53.771,0.2836,562,日経225
142066018,CAL_NK225_1706_6000,CAL,201706,6000,13510,13510,19847.58,54.1517,0.2836,562,日経225
142066518,CAL_NK225_1706_6500,CAL,201706,6500,13040,13040,19847.58,52.9661,0.2836,562,日経225
142067018,CAL_NK225_1706_7000,CAL,201706,7000,12560,12560,19847.58,50.908,0.2836,562,日経225
142067518,CAL_NK225_1706_7500,CAL,201706,7500,12080,12080,19847.58,48.8854,0.2836,562,日経225
142068018,CAL_NK225_1706_8000,CAL,201706,8000,11590,11590,19847.58,46.3505,0.2836,562,日経225
142068518,CAL_NK225_1706_8500,CAL,201706,8500,11110,11110,19847.58,44.4605,0.2836,562,日経225
142069018,CAL_NK225_1706_9000,CAL,201706,9000,10630,10630,19847.58,42.603,0.2836,562,日経225
142069218,CAL_NK225_1706_9250,CAL,201706,9250,10390,10390,19847.58,41.6865,0.2836,562,日経225
142069518,CAL_NK225_1706_9500,CAL,201706,9500,10140,10140,19847.58,40.3532,0.2836,562,日経225
142069718,CAL_NK225_1706_9750,CAL,201706,9750,9910,9910,19847.58,39.8772,0.2836,562,日経225
142060018,CAL_NK225_1706_10000,CAL,201706,10000,9670,9670,19847.58,38.984,0.2836,562,日経225
142060218,CAL_NK225_1706_10250,CAL,201706,10250,9430,9430,19847.58,38.0983,0.2836,562,日経225
142060518,CAL_NK225_1706_10500,CAL,201706,10500,9190,9190,19847.58,37.2196,0.2836,562,日経225
142060718,CAL_NK225_1706_10750,CAL,201706,10750,8950,8950,19847.58,36.3478,0.2836,562,日経225
142061018,CAL_NK225_1706_11000,CAL,201706,11000,8720,8720,19847.58,35.8088,0.2836,562,日経225
142061218,CAL_NK225_1706_11250,CAL,201706,11250,8480,8480,19847.58,34.9376,0.2836,562,日経225
142061518,CAL_NK225_1706_11500,CAL,201706,11500,8250,8250,19847.58,34.3715,0.2836,562,日経225
142061718,CAL_NK225_1706_11750,CAL,201706,11750,8020,8020,19847.58,33.7867,0.2836,562,日経225
142062018,CAL_NK225_1706_12000,CAL,201706,12000,7780,7780,19847.58,32.9138,0.2836,562,日経225
142062218,CAL_NK225_1706_12250,CAL,201706,12250,7550,7550,19847.58,32.3095,0.2836,562,日経225
142062518,CAL_NK225_1706_12500,CAL,201706,12500,7320,7320,19847.58,31.6908,0.2836,562,日経225
142062718,CAL_NK225_1706_12750,CAL,201706,12750,7090,7090,19847.58,31.0591,0.2836,562,日経225
142063018,CAL_NK225_1706_13000,CAL,201706,13000,6870,6862,19847.58,30.4507,0.2836,562,日経225
142063218,CAL_NK225_1706_13250,CAL,201706,13250,6640,6636,19847.58,29.897,0.2836,562,日経225
142063518,CAL_NK225_1706_13500,CAL,201706,13500,6420,6413,19847.58,29.373,0.2836,562,日経225
142063718,CAL_NK225_1706_13750,CAL,201706,13750,6200,6191,19847.58,28.8536,0.2836,562,日経225
142064018,CAL_NK225_1706_14000,CAL,201706,14000,5980,5972,19847.58,28.3651,0.2836,562,日経225
142064218,CAL_NK225_1706_14250,CAL,201706,14250,5760,5754,19847.58,27.8736,0.2836,562,日経225
192064518,CAL_NK225_1706_14500,CAL,201706,14500,5540,5540,19847.58,27.419,0.2836,562,日経225
142064718,CAL_NK225_1706_14750,CAL,201706,14750,5330,5327,19847.58,26.9655,0.2836,562,日経225
192065018,CAL_NK225_1706_15000,CAL,201706,15000,5120,5117,19847.58,26.5383,0.2836,562,日経225
142065218,CAL_NK225_1706_15250,CAL,201706,15250,4920,4910,19847.58,26.1222,0.2836,562,日経225
192065518,CAL_NK225_1706_15500,CAL,201706,15500,4710,4707,19847.58,25.7418,0.2836,562,日経225
142065718,CAL_NK225_1706_15750,CAL,201706,15750,4510,4507,19847.58,25.3629,0.2836,562,日経225
192066018,CAL_NK225_1706_16000,CAL,201706,16000,4320,4311,19847.58,25.0104,0.2836,562,日経225
142066218,CAL_NK225_1706_16250,CAL,201706,16250,4120,4118,19847.58,24.6618,0.2836,562,日経225
192066518,CAL_NK225_1706_16500,CAL,201706,16500,3940,3930,19847.58,24.3513,0.2836,562,日経225
142066718,CAL_NK225_1706_16750,CAL,201706,16750,3750,3746,19847.58,24.0448,0.2836,562,日経225
192067018,CAL_NK225_1706_17000,CAL,201706,17000,3570,3566,19847.58,23.7484,0.2836,562,日経225
142067218,CAL_NK225_1706_17250,CAL,201706,17250,3400,3391,19847.58,23.4763,0.2836,562,日経225
192067518,CAL_NK225_1706_17500,CAL,201706,17500,3230,3222,19847.58,23.2203,0.2836,562,日経225
142067718,CAL_NK225_1706_17750,CAL,201706,17750,3060,3057,19847.58,22.9875,0.2836,562,日経225
192068018,CAL_NK225_1706_18000,CAL,201706,18000,2900,2898,19847.58,22.7631,0.2836,562,日経225
142068218,CAL_NK225_1706_18250,CAL,201706,18250,2750,2744,19847.58,22.5554,0.2836,562,日経225
192068518,CAL_NK225_1706_18500,CAL,201706,18500,2600,2595,19847.58,22.3601,0.2836,562,日経225
142068718,CAL_NK225_1706_18750,CAL,201706,18750,2460,2453,19847.58,22.1826,0.2836,562,日経225
192069018,CAL_NK225_1706_19000,CAL,201706,19000,2320,2316,19847.58,22.0246,0.2836,562,日経225
192069218,CAL_NK225_1706_19250,CAL,201706,19250,2190,2185,19847.58,21.8748,0.2836,562,日経225
192069518,CAL_NK225_1706_19500,CAL,201706,19500,2060,2060,19847.58,21.7416,0.2836,562,日経225
192069718,CAL_NK225_1706_19750,CAL,201706,19750,1950,1940,19847.58,21.6226,0.2836,562,日経225
192060018,CAL_NK225_1706_20000,CAL,201706,20000,1830,1826,19847.58,21.5112,0.2836,562,日経225
192060218,CAL_NK225_1706_20250,CAL,201706,20250,1720,1718,19847.58,21.4162,0.2836,562,日経225
192060518,CAL_NK225_1706_20500,CAL,201706,20500,1620,1616,19847.58,21.3372,0.2836,562,日経225
192060718,CAL_NK225_1706_20750,CAL,201706,20750,1520,1519,19847.58,21.2619,0.2836,562,日経225
192061018,CAL_NK225_1706_21000,CAL,201706,21000,1430,1426,19847.58,21.1948,0.2836,562,日経225
192061218,CAL_NK225_1706_21250,CAL,201706,21250,1340,1340,19847.58,21.1403,0.2836,562,日経225
192061518,CAL_NK225_1706_21500,CAL,201706,21500,1260,1258,19847.58,21.0976,0.2836,562,日経225
192061718,CAL_NK225_1706_21750,CAL,201706,21750,1190,1181,19847.58,21.0602,0.2836,562,日経225
192062018,CAL_NK225_1706_22000,CAL,201706,22000,1110,1108,19847.58,21.032,0.2836,562,日経225
192062218,CAL_NK225_1706_22250,CAL,201706,22250,1040,1039,19847.58,21.006,0.2836,562,日経225
192062518,CAL_NK225_1706_22500,CAL,201706,22500,980,975,19847.58,20.9941,0.2836,562,日経225
192062718,CAL_NK225_1706_22750,CAL,201706,22750,920,915,19847.58,20.9861,0.2836,562,日経225
192063018,CAL_NK225_1706_23000,CAL,201706,23000,860,859,19847.58,20.9832,0.2836,562,日経225
192063218,CAL_NK225_1706_23250,CAL,201706,23250,810,805,19847.58,20.9831,0.2836,562,日経225
192063518,CAL_NK225_1706_23500,CAL,201706,23500,760,756,19847.58,20.9899,0.2836,562,日経225
192063718,CAL_NK225_1706_23750,CAL,201706,23750,710,709,19847.58,21.0053,0.2836,562,日経225
192064018,CAL_NK225_1706_24000,CAL,201706,24000,670,666,19847.58,21.017,0.2836,562,日経225
192064218,CAL_NK225_1706_24250,CAL,201706,24250,630,625,19847.58,21.04,0.2836,562,日経225
142184518,CAL_NK225_1706_24500,CAL,201706,24500,590,587,19847.58,21.0599,0.2836,562,日経225
192064718,CAL_NK225_1706_24750,CAL,201706,24750,555,551,19847.58,21.0894,0.2836,562,日経225
142125518,CAL_NK225_1712_5500,CAL,201712,5500,13850,13850,19847.58,48.4223,0.2836,744,日経225
142126018,CAL_NK225_1712_6000,CAL,201712,6000,13390,13390,19847.58,48.245,0.2836,744,日経225
142126518,CAL_NK225_1712_6500,CAL,201712,6500,12940,12940,19847.58,48.1613,0.2836,744,日経225
142127018,CAL_NK225_1712_7000,CAL,201712,7000,12470,12470,19847.58,46.6025,0.2836,744,日経225
142127518,CAL_NK225_1712_7500,CAL,201712,7500,11990,11990,19847.58,44.5544,0.2836,744,日経225
142128018,CAL_NK225_1712_8000,CAL,201712,8000,11510,11510,19847.58,42.5859,0.2836,744,日経225
142128518,CAL_NK225_1712_8500,CAL,201712,8500,11040,11040,19847.58,41.0755,0.2836,744,日経225
142129018,CAL_NK225_1712_9000,CAL,201712,9000,10560,10560,19847.58,39.2103,0.2836,744,日経225
142129218,CAL_NK225_1712_9250,CAL,201712,9250,10320,10320,19847.58,38.3005,0.2836,744,日経225
142129518,CAL_NK225_1712_9500,CAL,201712,9500,10090,10090,19847.58,37.7298,0.2836,744,日経225
142129718,CAL_NK225_1712_9750,CAL,201712,9750,9850,9850,19847.58,36.8353,0.2836,744,日経225
142120018,CAL_NK225_1712_10000,CAL,201712,10000,9620,9620,19847.58,36.2515,0.2836,744,日経225
142120218,CAL_NK225_1712_10250,CAL,201712,10250,9380,9380,19847.58,35.372,0.2836,744,日経225
142120518,CAL_NK225_1712_10500,CAL,201712,10500,9150,9150,19847.58,34.7785,0.2836,744,日経225
142120718,CAL_NK225_1712_10750,CAL,201712,10750,8920,8920,19847.58,34.1749,0.2836,744,日経225
142121018,CAL_NK225_1712_11000,CAL,201712,11000,8690,8690,19847.58,33.5625,0.2836,744,日経225
142121218,CAL_NK225_1712_11250,CAL,201712,11250,8460,8460,19847.58,32.9424,0.2836,744,日経225
142121518,CAL_NK225_1712_11500,CAL,201712,11500,8230,8230,19847.58,32.3155,0.2836,744,日経225
142121718,CAL_NK225_1712_11750,CAL,201712,11750,8000,8000,19847.58,31.6825,0.2836,744,日経225
142122018,CAL_NK225_1712_12000,CAL,201712,12000,7770,7770,19847.58,31.0439,0.2836,744,日経225
142122218,CAL_NK225_1712_12250,CAL,201712,12250,7550,7550,19847.58,30.6038,0.2836,744,日経225
142122518,CAL_NK225_1712_12500,CAL,201712,12500,7320,7320,19847.58,29.9483,0.2836,744,日経225
142122718,CAL_NK225_1712_12750,CAL,201712,12750,7100,7096,19847.58,29.4012,0.2836,744,日経225
142123018,CAL_NK225_1712_13000,CAL,201712,13000,6880,6876,19847.58,28.9154,0.2836,744,日経225
142123218,CAL_NK225_1712_13250,CAL,201712,13250,6660,6657,19847.58,28.439,0.2836,744,日経225
142123518,CAL_NK225_1712_13500,CAL,201712,13500,6450,6442,19847.58,27.9913,0.2836,744,日経225
142123718,CAL_NK225_1712_13750,CAL,201712,13750,6230,6227,19847.58,27.5487,0.2836,744,日経225
142124018,CAL_NK225_1712_14000,CAL,201712,14000,6020,6016,19847.58,27.1344,0.2836,744,日経225
142124218,CAL_NK225_1712_14250,CAL,201712,14250,5810,5807,19847.58,26.7254,0.2836,744,日経225
142124518,CAL_NK225_1712_14500,CAL,201712,14500,5610,5601,19847.58,26.3423,0.2836,744,日経225
142124718,CAL_NK225_1712_14750,CAL,201712,14750,5400,5397,19847.58,25.9696,0.2836,744,日経225
142125018,CAL_NK225_1712_15000,CAL,201712,15000,5200,5197,19847.58,25.6166,0.2836,744,日経225
142125218,CAL_NK225_1712_15250,CAL,201712,15250,5000,5000,19847.58,25.2723,0.2836,744,日経225
192125518,CAL_NK225_1712_15500,CAL,201712,15500,4810,4807,19847.58,24.9634,0.2836,744,日経225
142125718,CAL_NK225_1712_15750,CAL,201712,15750,4620,4617,19847.58,24.6531,0.2836,744,日経225
192126018,CAL_NK225_1712_16000,CAL,201712,16000,4440,4431,19847.58,24.36,0.2836,744,日経225
142126218,CAL_NK225_1712_16250,CAL,201712,16250,4250,4249,19847.58,24.0955,0.2836,744,日経225
192126518,CAL_NK225_1712_16500,CAL,201712,16500,4080,4072,19847.58,23.839,0.2836,744,日経225
142126718,CAL_NK225_1712_16750,CAL,201712,16750,3900,3898,19847.58,23.5929,0.2836,744,日経225
192127018,CAL_NK225_1712_17000,CAL,201712,17000,3730,3729,19847.58,23.3665,0.2836,744,日経225
142127218,CAL_NK225_1712_17250,CAL,201712,17250,3570,3565,19847.58,23.1481,0.2836,744,日経225
192127518,CAL_NK225_1712_17500,CAL,201712,17500,3410,3405,19847.58,22.9434,0.2836,744,日経225
142127718,CAL_NK225_1712_17750,CAL,201712,17750,3260,3250,19847.58,22.7579,0.2836,744,日経225
192128018,CAL_NK225_1712_18000,CAL,201712,18000,3110,3101,19847.58,22.5908,0.2836,744,日経225
142128218,CAL_NK225_1712_18250,CAL,201712,18250,2960,2956,19847.58,22.4263,0.2836,744,日経225
192128518,CAL_NK225_1712_18500,CAL,201712,18500,2820,2817,19847.58,22.2856,0.2836,744,日経225
142128718,CAL_NK225_1712_18750,CAL,201712,18750,2690,2682,19847.58,22.1505,0.2836,744,日経225
192129018,CAL_NK225_1712_19000,CAL,201712,19000,2560,2553,19847.58,22.0296,0.2836,744,日経225
192129218,CAL_NK225_1712_19250,CAL,201712,19250,2430,2429,19847.58,21.9188,0.2836,744,日経225
192129518,CAL_NK225_1712_19500,CAL,201712,19500,2310,2310,19847.58,21.8172,0.2836,744,日経225
192129718,CAL_NK225_1712_19750,CAL,201712,19750,2200,2196,19847.58,21.7344,0.2836,744,日経225
192120018,CAL_NK225_1712_20000,CAL,201712,20000,2090,2088,19847.58,21.658,0.2836,744,日経225
192120218,CAL_NK225_1712_20250,CAL,201712,20250,1990,1983,19847.58,21.5873,0.2836,744,日経225
192120518,CAL_NK225_1712_20500,CAL,201712,20500,1890,1884,19847.58,21.5318,0.2836,744,日経225
192120718,CAL_NK225_1712_20750,CAL,201712,20750,1800,1790,19847.58,21.484,0.2836,744,日経225
192121018,CAL_NK225_1712_21000,CAL,201712,21000,1710,1700,19847.58,21.44,0.2836,744,日経225
192121218,CAL_NK225_1712_21250,CAL,201712,21250,1620,1615,19847.58,21.4072,0.2836,744,日経225
192121518,CAL_NK225_1712_21500,CAL,201712,21500,1540,1533,19847.58,21.3777,0.2836,744,日経225
192121718,CAL_NK225_1712_21750,CAL,201712,21750,1460,1456,19847.58,21.3584,0.2836,744,日経225
192122018,CAL_NK225_1712_22000,CAL,201712,22000,1390,1382,19847.58,21.3398,0.2836,744,日経225
192122218,CAL_NK225_1712_22250,CAL,201712,22250,1320,1313,19847.58,21.3345,0.2836,744,日経225
192122518,CAL_NK225_1712_22500,CAL,201712,22500,1250,1247,19847.58,21.3281,0.2836,744,日経225
192122718,CAL_NK225_1712_22750,CAL,201712,22750,1190,1184,19847.58,21.3293,0.2836,744,日経225
192123018,CAL_NK225_1712_23000,CAL,201712,23000,1130,1125,19847.58,21.3355,0.2836,744,日経225
192123218,CAL_NK225_1712_23250,CAL,201712,23250,1070,1069,19847.58,21.3504,0.2836,744,日経225
192123518,CAL_NK225_1712_23500,CAL,201712,23500,1020,1016,19847.58,21.3621,0.2836,744,日経225
192123718,CAL_NK225_1712_23750,CAL,201712,23750,970,966,19847.58,21.3839,0.2836,744,日経225
192124018,CAL_NK225_1712_24000,CAL,201712,24000,920,918,19847.58,21.4046,0.2836,744,日経225
192124218,CAL_NK225_1712_24250,CAL,201712,24250,875,873,19847.58,21.4289,0.2836,744,日経225
192124518,CAL_NK225_1712_24500,CAL,201712,24500,835,831,19847.58,21.4582,0.2836,744,日経225
192124718,CAL_NK225_1712_24750,CAL,201712,24750,795,790,19847.58,21.4888,0.2836,744,日経225
143068518,CAL_NK225_1806_8500,CAL,201806,8500,10930,10930,19847.58,37.8714,0.2836,926,日経225
143069018,CAL_NK225_1806_9000,CAL,201806,9000,10460,10460,19847.58,36.3769,0.2836,926,日経225
143069218,CAL_NK225_1806_9250,CAL,201806,9250,10230,10230,19847.58,35.7791,0.2836,926,日経225
143069518,CAL_NK225_1806_9500,CAL,201806,9500,10000,10000,19847.58,35.1743,0.2836,926,日経225
143069718,CAL_NK225_1806_9750,CAL,201806,9750,9770,9770,19847.58,34.5639,0.2836,926,日経225
143060018,CAL_NK225_1806_10000,CAL,201806,10000,9530,9530,19847.58,33.7018,0.2836,926,日経225
143060218,CAL_NK225_1806_10250,CAL,201806,10250,9300,9300,19847.58,33.0933,0.2836,926,日経225
143060518,CAL_NK225_1806_10500,CAL,201806,10500,9080,9080,19847.58,32.708,0.2836,926,日経225
143060718,CAL_NK225_1806_10750,CAL,201806,10750,8850,8850,19847.58,32.0834,0.2836,926,日経225
143061018,CAL_NK225_1806_11000,CAL,201806,11000,8620,8620,19847.58,31.4566,0.2836,926,日経225
143061218,CAL_NK225_1806_11250,CAL,201806,11250,8390,8390,19847.58,30.828,0.2836,926,日経225
143061518,CAL_NK225_1806_11500,CAL,201806,11500,8170,8170,19847.58,30.391,0.2836,926,日経225
143061718,CAL_NK225_1806_11750,CAL,201806,11750,7950,7950,19847.58,29.9377,0.2836,926,日経225
143062018,CAL_NK225_1806_12000,CAL,201806,12000,7730,7730,19847.58,29.4699,0.2836,926,日経225
143062218,CAL_NK225_1806_12250,CAL,201806,12250,7510,7510,19847.58,28.9889,0.2836,926,日経225
143062518,CAL_NK225_1806_12500,CAL,201806,12500,7290,7290,19847.58,28.4958,0.2836,926,日経225
